age,deaths,log_deaths,sex,disease,disease_code,category,sex_code
61.782753412087445,522,2.6887743360231235,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
61.81892939576573,522,2.6965619345826433,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
62.70390241229144,522,2.7242891014339996,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
62.67943971458143,522,2.7225956301400513,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
62.13684607308137,522,2.6921212527367047,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
61.91929549365853,522,2.7525775904926113,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
62.68636697366599,522,2.686321604252668,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
61.98353500771398,522,2.754974063154876,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.88836938202131,610,2.8012697430013045,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.35098257206288,610,2.761527391438619,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
68.26712122098051,610,2.815053792513047,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.18284675701804,610,2.820086314638617,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.91429111778349,610,2.765037889998567,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.38248456678663,610,2.75392517954987,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
66.87768391100498,610,2.807606038294737,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.12801897176618,610,2.8173357715853924,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
68.29297393842309,610,2.742991816403732,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.45685620013393,610,2.8155360909418476,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.96232143446598,610,2.811329550843864,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
67.25839189648306,610,2.7807151605792724,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.65194937174635,705,2.8955831753487247,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.22407563350158,705,2.8905035057630846,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.13097106908879,705,2.8970965635387693,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.77242189892415,705,2.8445402650272538,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.68142468490177,705,2.8254422338954197,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.13867817201834,705,2.8095445713757483,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
71.88248047632864,705,2.83295629113829,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.9205687646342,705,2.858986233751215,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
71.86413529652964,705,2.88341276948899,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.6621882031841,705,2.8942746746698766,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.77229674785794,705,2.815706603361817,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
72.45805337969252,705,2.8630388767461192,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
71.74522352167996,705,2.7996801434068797,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
76.9070448009577,676,2.805113139446183,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.38727859763308,676,2.828690743317615,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
76.92084417430064,676,2.847285853853219,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.65382089871446,676,2.8093931058257517,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
76.72185581349646,676,2.787711487476965,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.32671164081734,676,2.7953441310582043,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.30291136983675,676,2.8427649563926716,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.57557988460685,676,2.8030642842553752,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.25011598601401,676,2.841349815786501,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
78.07736804486952,676,2.8552680398155235,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.58544004293347,676,2.8161759957732846,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
77.28408204406689,676,2.8678884269680758,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
76.76278972166487,676,2.878744960383662,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.7630006573625,998,3.01724431119461,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
81.76079653968759,998,3.0096834687764984,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.47564489614471,998,2.959708431976778,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.14467521723097,998,3.038161986908736,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.57998146538553,998,2.990472198804762,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
81.8162914493453,998,3.0205426940276014,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.82456131743365,998,3.0105349019846273,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.51642023395304,998,2.992508981508108,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.64923374878079,998,2.972470086460212,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
83.20601450268424,998,3.008009994205394,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.197907910967,998,2.9940985263758866,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.98909566220303,998,2.9652921473604006,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.16853699593642,998,3.0170813435610264,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
82.20478273037156,998,3.0283807094735176,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
81.90872557948377,998,3.025399158332832,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.3093627437609,952,2.9298962096512238,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.63715763013145,952,2.986770870077704,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.7629230353389,952,2.9518964120808593,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.1870172532173,952,2.9795371667381483,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.78655644084797,952,3.026958547049849,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.21603930582657,952,2.9729239989950633,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.98582555061546,952,2.9968848550081604,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.36251927077662,952,2.9614721557655463,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.32043558560576,952,2.935973024336166,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.51334278703078,952,2.977162273843797,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.45563891386047,952,2.9771865375010615,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.73676257689739,952,2.93687224741815,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.08047283709301,952,2.955763807032792,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
90.18389468466744,952,3.026355722297716,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
89.37810291436408,952,2.9498494882566684,Female,Malignant neoplasms of ovary,TDU-02117,Cancer,F
42.456951260959,3,0.5239826362542553,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
47.93489564203199,18,1.2950954244195891,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
47.23394375756127,18,1.3044763524811656,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
51.864532505702655,66,1.7748412261464788,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
53.06896420328645,66,1.8622704225625675,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
51.84493657207376,66,1.780886678216453,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
51.753078652409236,66,1.7799946918061411,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
57.03507170688045,219,2.3874517767311185,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
57.76857635558349,219,2.368299417391973,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
57.94182304590643,219,2.34395148981804,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
57.97598236434083,219,2.3500248680791156,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
57.20327375616537,219,2.3465551257169586,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
57.55361373781522,219,2.3727894202160504,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
58.27076354781065,219,2.3315483713822114,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.92142508550617,588,2.729353626479952,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.94293019111726,588,2.756519017275462,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
61.763024260623496,588,2.7557019439323565,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.67702840147463,588,2.7313023428442853,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
63.17845518788841,588,2.7271445674034225,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
63.18801075173307,588,2.790091077869707,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.22753948066273,588,2.758452360847048,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.88529498357239,588,2.7795244361642593,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.774628674327914,588,2.7582937877274865,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.48050157089216,588,2.818364074479928,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.042276592799546,588,2.7611629447283517,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
62.16691710011835,588,2.7958884771201236,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.92242020106515,1065,3.006594153874496,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
66.83022450661278,1065,2.978492875441977,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.38392085318797,1065,3.0183833672083336,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
68.28142380582378,1065,3.024329815344524,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.11026939132067,1065,3.066472551877903,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.48570871944573,1065,3.0372671712958144,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
66.85306993668515,1065,3.015641248507734,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
68.21075787915805,1065,3.036300146192299,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.25120296822794,1065,3.0399163258379156,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
68.15665774332498,1065,3.004748667822015,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.50818674955308,1065,3.073218673165932,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
66.97583382927752,1065,3.0493160003344277,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.68316961312478,1065,3.0453171208888197,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.26195140906812,1065,3.008737545123133,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.7947354729414,1065,2.998903936285211,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
67.37144759177441,1065,2.996167072380048,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
71.71328774579733,1817,3.306360663311841,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.39072476585027,1817,3.306289888750017,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
71.92451763162852,1817,3.268091605253783,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.02155845246598,1817,3.288362340004362,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.95392478201757,1817,3.220615642211966,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
73.15930312460222,1817,3.228817892028357,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.68076374654298,1817,3.3079182893168046,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
73.11183445562618,1817,3.3050113201641516,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.248158033949,1817,3.2199124915299806,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.00135499726312,1817,3.2594044168156957,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.96916748523732,1817,3.224370291726422,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.75557045161722,1817,3.2417126877119857,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.24592331582744,1817,3.275546700323827,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.44719907125315,1817,3.290558256610634,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
71.94946961546053,1817,3.2883497542847384,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
71.80277639689187,1817,3.228760315332595,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.74983954320507,1817,3.2948474929591414,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.10428740438296,1817,3.2420740878909258,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.55939319725879,1817,3.2305122079569646,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
72.99785001854,1817,3.2867185918086106,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
71.93246673914526,1817,3.255737900489698,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.93972442664739,2235,3.333010480578297,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.71297091634837,2235,3.3042988396137125,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.67390201684691,2235,3.314542825468016,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
78.02893332018313,2235,3.3348224738260033,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.1504861803651,2235,3.383366425139104,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
76.78023043691489,2235,3.3389384074013897,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.29200566492005,2235,3.3277575648929103,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
78.15880693120236,2235,3.3743703668196274,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
76.8022770627071,2235,3.3707462724114508,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.54367861300607,2235,3.389364316908113,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.20071298775737,2235,3.3566937274289135,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.50120843958558,2235,3.348233618090716,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.42976863922755,2235,3.3198404750211834,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.90913587598783,2235,3.3444111307418845,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
78.23362604000417,2235,3.325358370187233,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.79239014340327,2235,3.393349235431866,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.76153331682575,2235,3.386404818229695,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
78.02396953561122,2235,3.3352892990168557,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.6601983039032,2235,3.3149036614490908,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.55684141231296,2235,3.322319724649389,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.88997890392392,2235,3.352083369657168,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
77.35796378021065,2235,3.326157237084653,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
78.29791757094605,2235,3.3064485795564487,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.76969708891588,3853,3.557524749062387,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.25371593380451,3853,3.633722825844999,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.74788437563542,3853,3.623809675733641,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.04233876934528,3853,3.6330032184306633,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.9284557602233,3853,3.5459115278311666,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.87953846279564,3853,3.593111801340257,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.94955904114889,3853,3.572465726800464,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.2646335804578,3853,3.5792410228248337,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.94071768123715,3853,3.5823956838316144,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.7864594646759,3853,3.619021587063439,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.43402926393055,3853,3.5951596916179174,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.12775153945417,3853,3.6003906616535524,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.27755511032055,3853,3.5407043662717803,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.11844907312828,3853,3.592027259289753,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.10335785529968,3853,3.6312879800139264,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.47336688489423,3853,3.5689680341803394,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.99039620523335,3853,3.5602442300386667,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.0325584665463,3853,3.5972400099447173,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.16119299118131,3853,3.558995854228779,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.89382171815824,3853,3.5364077621105596,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.51257926018559,3853,3.6356297020511996,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.81194443010982,3853,3.5666384682095154,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.10297373284187,3853,3.6139712356117966,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.72466426572247,3853,3.617485057067103,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.1808428115816,3853,3.5507663554713607,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.06212934357931,3853,3.5826569894505145,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.37978868330882,3853,3.5646877389504232,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
81.97554931553125,3853,3.6120220879772176,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
83.28417565397586,3853,3.61357816705497,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.17349914827446,3853,3.560279905154214,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
82.0482654017055,3853,3.5494685164619044,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.08212887950768,5330,3.737267246221907,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.32880425706102,5330,3.744748546119939,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.6677332980534,5330,3.709758309566257,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.29042325670774,5330,3.7116719731049352,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.5401971033909,5330,3.7141608243962465,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.63533465212477,5330,3.6855584811484303,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.52822224364265,5330,3.762038347942276,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.55160048026701,5330,3.6832044289790926,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.3821238997619,5330,3.697880071612914,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.82949678309897,5330,3.6831407342503106,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.5620313356135,5330,3.756017436859536,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.48703431506432,5330,3.6974356915153432,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.7374621521707,5330,3.6901510509359468,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.31867620845587,5330,3.7759443804714135,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.24895032199174,5330,3.730936859946404,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.42479760064847,5330,3.760734924995345,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.49074362887157,5330,3.67838115395556,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.4988926371048,5330,3.7422177392383555,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.80121495648635,5330,3.7749754741326833,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.2646476682212,5330,3.772382099899493,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.52231437063327,5330,3.763122911838075,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.71416368930436,5330,3.775683689850353,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.45230187531703,5330,3.728361190910405,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.4685512541394,5330,3.719991457086976,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.94893449630024,5330,3.7753627885771466,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.88049304048185,5330,3.7371344190864786,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.28726345708024,5330,3.7609482170475985,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.23706887836727,5330,3.7171292193128536,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.22587126392723,5330,3.735894091085923,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.22025252557467,5330,3.676847570417474,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.18575769943897,5330,3.695628915760028,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.50702007954895,5330,3.742054365609847,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.285915500703,5330,3.708067765174028,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.43909104342723,5330,3.7347448460062256,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
90.25882424756384,5330,3.7488407943864765,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
89.6083699470697,5330,3.6856521841902308,Male,Malignant neoplasms of prostate,TDU-02118,Cancer,M
7.325893851107036,3,0.46973640956473484,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
8.713351054500343,5,0.6707429077607213,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
32.11078656214648,7,0.8051869202248427,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
37.66891243823029,8,0.921077274386661,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
42.72868993305722,11,1.0775057094627032,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
42.47828133604172,3,0.44056695879636887,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
47.16304820912706,33,1.5347569372200227,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
47.680995157986494,33,1.5216142528521837,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
47.7927430699019,12,1.092920331084955,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
53.110119823143926,72,1.8659341341790983,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
52.94576217392089,72,1.8322032120279153,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
52.78509213534251,72,1.897551908269536,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
52.317171724639735,72,1.885242915165133,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
52.8596628819127,25,1.3538926283592199,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
52.63041329539852,25,1.3609589435921179,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
58.247710675568946,179,2.283993781249959,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
56.87555808199539,179,2.215028230744661,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
57.65115816786019,179,2.2373419483972117,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
56.75584937451698,179,2.2570171817631985,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
57.32055215949735,179,2.2129606802170674,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
57.98307262760957,179,2.294360707507774,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
57.910550294422606,51,1.739812407099564,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
57.046384907625786,51,1.6839274711897965,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
57.0336440644787,51,1.7340765192344927,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
63.216667326295195,276,2.462592802738608,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
63.11034682380729,276,2.454778991553535,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
62.32025584089408,276,2.4334852435582484,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
61.820514291467845,276,2.3940548015898204,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
62.81276096670253,276,2.4347519712663357,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
62.58354410888741,276,2.4466752068274595,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
62.14380130133328,276,2.438498333148167,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
62.45321635466832,276,2.4297518041880033,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
63.013080613441716,106,2.0204222656335302,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
62.66583123920958,106,2.064857877302853,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
63.08597379657428,106,2.064348085642687,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
62.13200799434402,106,1.9788041140955768,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
62.117706879832525,106,2.0031765998268414,Female,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,F
68.15497652275995,387,2.6026352383027085,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
66.83072633536356,387,2.5512488246200213,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
66.94908180086716,387,2.600753139835804,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
67.8766624408112,387,2.623675356075451,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
68.20501848128998,387,2.5578814207575555,Male,"Malignant neoplasms of kidney, except renal pelvis",TDU-02119,Cancer,M
